id,inputs,reference_outputs,session_name,repetition,outputs,run,status,error,latency,tokens,total_cost,exact_effective_date_f1,exact_f1,exact_jurisdiction_f1,exact_party_f1,exact_term_f1,fuzzy_f1,fuzzy_jurisdiction_f1,fuzzy_party_f1,fuzzy_term_f1
028ea476-30fa-56da-98e4-f9bd77397c02,"{""document_id"": ""db004ff0a64417b9987241241b209c69.pdf""}","{""term"": ""2_years"", ""party"": [{""name"": ""Potbelly_Corporation""}, {""name"": ""Ancora_Advisors_LLC""}], ""jurisdiction"": ""Delaware"", ""effective_date"": ""2017-10-02""}",claude-standard-agentic-multimodal-71009b72,1,"{""_char_count"": 15879, ""_page_count"": 5, ""effective_date"": ""2017-10-02"", ""jurisdiction"": ""Delaware"", ""party"": [{""name"": ""Potbelly_Corporation""}, {""name"": ""Ancora_Advisors_LLC""}, {""name"": ""Joseph_Boehm""}], ""term"": null}","{""inputs"": {""document_id"": ""db004ff0a64417b9987241241b209c69.pdf""}, ""outputs"": {""_char_count"": 15879, ""_page_count"": 5, ""effective_date"": ""2017-10-02"", ""jurisdiction"": ""Delaware"", ""party"": [{""name"": ""Potbelly_Corporation""}, {""name"": ""Ancora_Advisors_LLC""}, {""name"": ""Joseph_Boehm""}], ""term"": null}, ""session_id"": ""5d8e9a7b-9a5e-4b6b-bcac-435ddede71f5"", ""error"": null, ""extra"": {""metadata"": {""LANGSMITH_ENDPOINT"": ""https://api.smith.langchain.com"", ""LANGSMITH_PROJECT"": ""agentic-kie-evals"", ""LANGSMITH_TRACING"": ""true"", ""__ls_runner"": ""py_sdk_evaluate"", ""example_version"": ""2026-04-11T14:27:50.429277+00:00"", ""ls_example_dataset_split"": [""dev""], ""ls_example_partition"": ""dev-0"", ""ls_example_source"": ""kleister-nda"", ""ls_method"": ""traceable"", ""ls_run_depth"": 0, ""modality"": ""multimodal"", ""model_name"": ""claude"", ""num_repetitions"": 1, ""revision_id"": ""dc70dde"", ""strategy"": ""agentic""}, ""runtime"": {""langchain_core_version"": ""1.2.28"", ""langchain_version"": ""1.2.15"", ""library"": ""langsmith"", ""platform"": ""macOS-26.4-arm64-arm-64bit-Mach-O"", ""py_implementation"": ""CPython"", ""runtime"": ""python"", ""runtime_version"": ""3.13.12"", ""sdk"": ""langsmith-py"", ""sdk_version"": ""0.7.30""}}, ""run_type"": ""chain"", ""id"": ""019d7e30-1c84-7691-a14c-99bdb4397c06"", ""status"": ""success""}",success,,33.524603843688965,11659,0.038409,1.0,0.7,1.0,0.8,0.0,0.7,1.0,0.8,0.0
0316bb8f-f778-5c7e-a405-7f14c54ee098,"{""document_id"": ""ba91f088d45bf7314d395f06632193b0.pdf""}","{""term"": null, ""party"": [{""name"": ""Photoworks_Inc.""}, {""name"": ""American_Greetings_Corporation""}], ""jurisdiction"": ""Washington"", ""effective_date"": ""2007-08-14""}",claude-standard-agentic-multimodal-71009b72,1,"{""_char_count"": 20918, ""_page_count"": 4, ""effective_date"": ""2007-08-14"", ""jurisdiction"": ""Washington"", ""party"": [{""name"": ""PhotoWorks_Inc.""}, {""name"": ""American_Greetings_Corporation""}], ""term"": null}","{""inputs"": {""document_id"": ""ba91f088d45bf7314d395f06632193b0.pdf""}, ""outputs"": {""_char_count"": 20918, ""_page_count"": 4, ""effective_date"": ""2007-08-14"", ""jurisdiction"": ""Washington"", ""party"": [{""name"": ""PhotoWorks_Inc.""}, {""name"": ""American_Greetings_Corporation""}], ""term"": null}, ""session_id"": ""5d8e9a7b-9a5e-4b6b-bcac-435ddede71f5"", ""error"": null, ""extra"": {""metadata"": {""LANGSMITH_ENDPOINT"": ""https://api.smith.langchain.com"", ""LANGSMITH_PROJECT"": ""agentic-kie-evals"", ""LANGSMITH_TRACING"": ""true"", ""__ls_runner"": ""py_sdk_evaluate"", ""example_version"": ""2026-04-11T14:27:50.429277+00:00"", ""ls_example_dataset_split"": [""dev""], ""ls_example_partition"": ""dev-0"", ""ls_example_source"": ""kleister-nda"", ""ls_method"": ""traceable"", ""ls_run_depth"": 0, ""modality"": ""multimodal"", ""model_name"": ""claude"", ""num_repetitions"": 1, ""revision_id"": ""dc70dde"", ""strategy"": ""agentic""}, ""runtime"": {""langchain_core_version"": ""1.2.28"", ""langchain_version"": ""1.2.15"", ""library"": ""langsmith"", ""platform"": ""macOS-26.4-arm64-arm-64bit-Mach-O"", ""py_implementation"": ""CPython"", ""runtime"": ""python"", ""runtime_version"": ""3.13.12"", ""sdk"": ""langsmith-py"", ""sdk_version"": ""0.7.30""}}, ""run_type"": ""chain"", ""id"": ""019d7e30-1e88-7773-8fe3-0f35c27face5"", ""status"": ""success""}",success,,5.05792498588562,7380,0.024756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0344c372-aeb4-5a07-9e42-341d27b83999,"{""document_id"": ""58bb4bcceda75d910f8c87563aeedec7.pdf""}","{""term"": null, ""party"": [{""name"": ""Citi_Trends_Inc.""}, {""name"": ""Ivy_Council""}], ""jurisdiction"": ""Georgia"", ""effective_date"": ""2013-05-01""}",claude-standard-agentic-multimodal-71009b72,1,"{""_char_count"": 14197, ""_page_count"": 3, ""effective_date"": ""2013-05-01"", ""jurisdiction"": ""Georgia"", ""party"": [{""name"": ""Citi_Trends_Inc.""}, {""name"": ""Ivy_Council""}], ""term"": null}","{""inputs"": {""document_id"": ""58bb4bcceda75d910f8c87563aeedec7.pdf""}, ""outputs"": {""_char_count"": 14197, ""_page_count"": 3, ""effective_date"": ""2013-05-01"", ""jurisdiction"": ""Georgia"", ""party"": [{""name"": ""Citi_Trends_Inc.""}, {""name"": ""Ivy_Council""}], ""term"": null}, ""session_id"": ""5d8e9a7b-9a5e-4b6b-bcac-435ddede71f5"", ""error"": null, ""extra"": {""metadata"": {""LANGSMITH_ENDPOINT"": ""https://api.smith.langchain.com"", ""LANGSMITH_PROJECT"": ""agentic-kie-evals"", ""LANGSMITH_TRACING"": ""true"", ""__ls_runner"": ""py_sdk_evaluate"", ""example_version"": ""2026-04-11T14:27:44.810791+00:00"", ""ls_example_dataset_split"": [""dev""], ""ls_example_partition"": ""dev-0"", ""ls_example_source"": ""kleister-nda"", ""ls_method"": ""traceable"", ""ls_run_depth"": 0, ""modality"": ""multimodal"", ""model_name"": ""claude"", ""num_repetitions"": 1, ""revision_id"": ""dc70dde"", ""strategy"": ""agentic""}, ""runtime"": {""langchain_core_version"": ""1.2.28"", ""langchain_version"": ""1.2.15"", ""library"": ""langsmith"", ""platform"": ""macOS-26.4-arm64-arm-64bit-Mach-O"", ""py_implementation"": ""CPython"", ""runtime"": ""python"", ""runtime_version"": ""3.13.12"", ""sdk"": ""langsmith-py"", ""sdk_version"": ""0.7.30""}}, ""run_type"": ""chain"", ""id"": ""019d7e3d-5ae2-70c1-8122-55ee35f522b8"", ""status"": ""success""}",success,,60.791863203048706,8292,0.027252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
06acf059-c9ce-5890-abe0-ba3e93363e72,"{""document_id"": ""435d6eaa82632030cfc84bbd93e96bf8.pdf""}","{""term"": ""3_years"", ""party"": [{""name"": ""Aol_Inc.""}, {""name"": ""Verizon_Corporate_Services_Group_Inc.""}], ""jurisdiction"": ""New_York"", ""effective_date"": ""2014-11-25""}",claude-standard-agentic-multimodal-71009b72,1,"{""_char_count"": 12295, ""_page_count"": 3, ""effective_date"": ""2014-11-25"", ""jurisdiction"": ""New_York"", ""party"": [{""name"": ""AOL_Inc.""}, {""name"": ""Verizon_Corporate_Services_Group_Inc.""}], ""term"": ""3_years""}","{""inputs"": {""document_id"": ""435d6eaa82632030cfc84bbd93e96bf8.pdf""}, ""outputs"": {""_char_count"": 12295, ""_page_count"": 3, ""effective_date"": ""2014-11-25"", ""jurisdiction"": ""New_York"", ""party"": [{""name"": ""AOL_Inc.""}, {""name"": ""Verizon_Corporate_Services_Group_Inc.""}], ""term"": ""3_years""}, ""session_id"": ""5d8e9a7b-9a5e-4b6b-bcac-435ddede71f5"", ""error"": null, ""extra"": {""metadata"": {""LANGSMITH_ENDPOINT"": ""https://api.smith.langchain.com"", ""LANGSMITH_PROJECT"": ""agentic-kie-evals"", ""LANGSMITH_TRACING"": ""true"", ""__ls_runner"": ""py_sdk_evaluate"", ""example_version"": ""2026-04-11T14:27:42.293905+00:00"", ""ls_example_dataset_split"": [""dev""], ""ls_example_partition"": ""dev-0"", ""ls_example_source"": ""kleister-nda"", ""ls_method"": ""traceable"", ""ls_run_depth"": 0, ""modality"": ""multimodal"", ""model_name"": ""claude"", ""num_repetitions"": 1, ""revision_id"": ""dc70dde"", ""strategy"": ""agentic""}, ""runtime"": {""langchain_core_version"": ""1.2.28"", ""langchain_version"": ""1.2.15"", ""library"": ""langsmith"", ""platform"": ""macOS-26.4-arm64-arm-64bit-Mach-O"", ""py_implementation"": ""CPython"", ""runtime"": ""python"", ""runtime_version"": ""3.13.12"", ""sdk"": ""langsmith-py"", ""sdk_version"": ""0.7.30""}}, ""run_type"": ""chain"", ""id"": ""019d7e44-2fc7-7790-aad2-9db098bb59e1"", ""status"": ""success""}",success,,69.95301580429077,7989,0.026439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
080f5fcf-edaf-5893-b946-422f7a9e2587,"{""document_id"": ""0d3f3a02773949e285cfc3ad2fe4dbf5.pdf""}","{""term"": null, ""party"": [{""name"": ""Oglethorpe_Power_Corporation""}], ""jurisdiction"": ""New_York"", ""effective_date"": null}",claude-standard-agentic-multimodal-71009b72,1,"{""_char_count"": 25425, ""_page_count"": 10, ""effective_date"": null, ""jurisdiction"": ""New_York"", ""party"": [{""name"": ""Oglethorpe_Power_Corporation""}], ""term"": null}","{""inputs"": {""document_id"": ""0d3f3a02773949e285cfc3ad2fe4dbf5.pdf""}, ""outputs"": {""_char_count"": 25425, ""_page_count"": 10, ""effective_date"": null, ""jurisdiction"": ""New_York"", ""party"": [{""name"": ""Oglethorpe_Power_Corporation""}], ""term"": null}, ""session_id"": ""5d8e9a7b-9a5e-4b6b-bcac-435ddede71f5"", ""error"": null, ""extra"": {""metadata"": {""LANGSMITH_ENDPOINT"": ""https://api.smith.langchain.com"", ""LANGSMITH_PROJECT"": ""agentic-kie-evals"", ""LANGSMITH_TRACING"": ""true"", ""__ls_runner"": ""py_sdk_evaluate"", ""example_version"": ""2026-04-11T14:27:42.293905+00:00"", ""ls_example_dataset_split"": [""dev""], ""ls_example_partition"": ""dev-0"", ""ls_example_source"": ""kleister-nda"", ""ls_method"": ""traceable"", ""ls_run_depth"": 0, ""modality"": ""multimodal"", ""model_name"": ""claude"", ""num_repetitions"": 1, ""revision_id"": ""dc70dde"", ""strategy"": ""agentic""}, ""runtime"": {""langchain_core_version"": ""1.2.28"", ""langchain_version"": ""1.2.15"", ""library"": ""langsmith"", ""platform"": ""macOS-26.4-arm64-arm-64bit-Mach-O"", ""py_implementation"": ""CPython"", ""runtime"": ""python"", ""runtime_version"": ""3.13.12"", ""sdk"": ""langsmith-py"", ""sdk_version"": ""0.7.30""}}, ""run_type"": ""chain"", ""id"": ""019d7e44-3091-7030-a7be-ce9becd30ee7"", ""status"": ""success""}",success,,96.29286003112793,16285,0.052623,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0f823d28-66b9-5f17-ade1-bd8a38c90af9,"{""document_id"": ""0f32a3a54d9c1e42d26f66746821c3bf.pdf""}","{""term"": ""2_years"", ""party"": [{""name"": ""Jda_Software_Group_Inc.""}, {""name"": ""Redprairie_Holding_Inc.""}], ""jurisdiction"": ""Delaware"", ""effective_date"": ""2012-09-04""}",claude-standard-agentic-multimodal-71009b72,1,"{""_char_count"": 25570, ""_page_count"": 8, ""effective_date"": ""2012-09-04"", ""jurisdiction"": ""Delaware"", ""party"": [{""name"": ""JDA_Software_Group_Inc.""}, {""name"": ""RedPrairie_Holding_Inc.""}], ""term"": ""2_years""}","{""inputs"": {""document_id"": ""0f32a3a54d9c1e42d26f66746821c3bf.pdf""}, ""outputs"": {""_char_count"": 25570, ""_page_count"": 8, ""effective_date"": ""2012-09-04"", ""jurisdiction"": ""Delaware"", ""party"": [{""name"": ""JDA_Software_Group_Inc.""}, {""name"": ""RedPrairie_Holding_Inc.""}], ""term"": ""2_years""}, ""session_id"": ""5d8e9a7b-9a5e-4b6b-bcac-435ddede71f5"", ""error"": null, ""extra"": {""metadata"": {""LANGSMITH_ENDPOINT"": ""https://api.smith.langchain.com"", ""LANGSMITH_PROJECT"": ""agentic-kie-evals"", ""LANGSMITH_TRACING"": ""true"", ""__ls_runner"": ""py_sdk_evaluate"", ""example_version"": ""2026-04-11T14:27:42.293905+00:00"", ""ls_example_dataset_split"": [""dev""], ""ls_example_partition"": ""dev-0"", ""ls_example_source"": ""kleister-nda"", ""ls_method"": ""traceable"", ""ls_run_depth"": 0, ""modality"": ""multimodal"", ""model_name"": ""claude"", ""num_repetitions"": 1, ""revision_id"": ""dc70dde"", ""strategy"": ""agentic""}, ""runtime"": {""langchain_core_version"": ""1.2.28"", ""langchain_version"": ""1.2.15"", ""library"": ""langsmith"", ""platform"": ""macOS-26.4-arm64-arm-64bit-Mach-O"", ""py_implementation"": ""CPython"", ""runtime"": ""python"", ""runtime_version"": ""3.13.12"", ""sdk"": ""langsmith-py"", ""sdk_version"": ""0.7.30""}}, ""run_type"": ""chain"", ""id"": ""019d7e45-027f-7ec2-9e25-876ebfb9aa16"", ""status"": ""success""}",success,,104.56054592132568,11555,0.038037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13be653c-c5c1-5c79-b9ca-c73ac4934e70,"{""document_id"": ""ab46a92eef527dbae20fc09b2741c804.pdf""}","{""term"": ""2_years"", ""party"": [{""name"": ""Webex_Communications_Inc.""}, {""name"": ""Cisco_Systems_Inc.""}], ""jurisdiction"": ""Delaware"", ""effective_date"": ""2007-03-04""}",claude-standard-agentic-multimodal-71009b72,1,"{""_char_count"": 20257, ""_page_count"": 7, ""effective_date"": ""2007-03-04"", ""jurisdiction"": ""Delaware"", ""party"": [{""name"": ""Webex_Communications_Inc.""}, {""name"": ""Cisco_Systems_Inc.""}], ""term"": null}","{""inputs"": {""document_id"": ""ab46a92eef527dbae20fc09b2741c804.pdf""}, ""outputs"": {""_char_count"": 20257, ""_page_count"": 7, ""effective_date"": ""2007-03-04"", ""jurisdiction"": ""Delaware"", ""party"": [{""name"": ""Webex_Communications_Inc.""}, {""name"": ""Cisco_Systems_Inc.""}], ""term"": null}, ""session_id"": ""5d8e9a7b-9a5e-4b6b-bcac-435ddede71f5"", ""error"": null, ""extra"": {""metadata"": {""LANGSMITH_ENDPOINT"": ""https://api.smith.langchain.com"", ""LANGSMITH_PROJECT"": ""agentic-kie-evals"", ""LANGSMITH_TRACING"": ""true"", ""__ls_runner"": ""py_sdk_evaluate"", ""example_version"": ""2026-04-11T14:27:47.469735+00:00"", ""ls_example_dataset_split"": [""dev""], ""ls_example_partition"": ""dev-0"", ""ls_example_source"": ""kleister-nda"", ""ls_method"": ""traceable"", ""ls_run_depth"": 0, ""modality"": ""multimodal"", ""model_name"": ""claude"", ""num_repetitions"": 1, ""revision_id"": ""dc70dde"", ""strategy"": ""agentic""}, ""runtime"": {""langchain_core_version"": ""1.2.28"", ""langchain_version"": ""1.2.15"", ""library"": ""langsmith"", ""platform"": ""macOS-26.4-arm64-arm-64bit-Mach-O"", ""py_implementation"": ""CPython"", ""runtime"": ""python"", ""runtime_version"": ""3.13.12"", ""sdk"": ""langsmith-py"", ""sdk_version"": ""0.7.30""}}, ""run_type"": ""chain"", ""id"": ""019d7e36-8472-7633-ad52-5c814390b383"", ""status"": ""success""}",success,,121.78815197944641,17636,0.056868,1.0,0.75,1.0,1.0,0.0,0.75,1.0,1.0,0.0
145f3257-e509-536d-9e11-e509011d9d6c,"{""document_id"": ""dffd3c1faf94dbdc6b3853fbb07afdd8.pdf""}","{""term"": null, ""party"": [{""name"": ""Newgistics_Inc.""}, {""name"": ""Stephen_M._Mattessich""}], ""jurisdiction"": ""Texas"", ""effective_date"": ""2011-03-29""}",claude-standard-agentic-multimodal-71009b72,1,"{""_char_count"": 9797, ""_page_count"": 4, ""effective_date"": ""2011-03-29"", ""jurisdiction"": null, ""party"": [{""name"": ""Newgistics_Inc.""}, {""name"": ""Stephen_M._Mattessich""}], ""term"": null}","{""inputs"": {""document_id"": ""dffd3c1faf94dbdc6b3853fbb07afdd8.pdf""}, ""outputs"": {""_char_count"": 9797, ""_page_count"": 4, ""effective_date"": ""2011-03-29"", ""jurisdiction"": null, ""party"": [{""name"": ""Newgistics_Inc.""}, {""name"": ""Stephen_M._Mattessich""}], ""term"": null}, ""session_id"": ""5d8e9a7b-9a5e-4b6b-bcac-435ddede71f5"", ""error"": null, ""extra"": {""metadata"": {""LANGSMITH_ENDPOINT"": ""https://api.smith.langchain.com"", ""LANGSMITH_PROJECT"": ""agentic-kie-evals"", ""LANGSMITH_TRACING"": ""true"", ""__ls_runner"": ""py_sdk_evaluate"", ""example_version"": ""2026-04-11T14:27:50.429277+00:00"", ""ls_example_dataset_split"": [""dev""], ""ls_example_partition"": ""dev-0"", ""ls_example_source"": ""kleister-nda"", ""ls_method"": ""traceable"", ""ls_run_depth"": 0, ""modality"": ""multimodal"", ""model_name"": ""claude"", ""num_repetitions"": 1, ""revision_id"": ""dc70dde"", ""strategy"": ""agentic""}, ""runtime"": {""langchain_core_version"": ""1.2.28"", ""langchain_version"": ""1.2.15"", ""library"": ""langsmith"", ""platform"": ""macOS-26.4-arm64-arm-64bit-Mach-O"", ""py_implementation"": ""CPython"", ""runtime"": ""python"", ""runtime_version"": ""3.13.12"", ""sdk"": ""langsmith-py"", ""sdk_version"": ""0.7.30""}}, ""run_type"": ""chain"", ""id"": ""019d7e30-2f9a-7931-8bd6-912da8bae966"", ""status"": ""success""}",success,,58.475894927978516,6308,0.021552,1.0,0.75,0.0,1.0,1.0,0.75,0.0,1.0,1.0
15294f6f-204b-560a-ae63-96142f32ad3c,"{""document_id"": ""5646698b1542fd5a4d4b7bc60d84b8fd.pdf""}","{""term"": null, ""party"": [{""name"": ""Patricia_Sueltz""}, {""name"": ""Salesforce.Com_Inc.""}], ""jurisdiction"": ""California"", ""effective_date"": ""2005-05-17""}",claude-standard-agentic-multimodal-71009b72,1,"{""_char_count"": 17707, ""_page_count"": 6, ""effective_date"": ""2005-05-31"", ""jurisdiction"": ""California"", ""party"": [{""name"": ""Patricia_Sueltz""}, {""name"": ""salesforce.com_inc.""}], ""term"": null}","{""inputs"": {""document_id"": ""5646698b1542fd5a4d4b7bc60d84b8fd.pdf""}, ""outputs"": {""_char_count"": 17707, ""_page_count"": 6, ""effective_date"": ""2005-05-31"", ""jurisdiction"": ""California"", ""party"": [{""name"": ""Patricia_Sueltz""}, {""name"": ""salesforce.com_inc.""}], ""term"": null}, ""session_id"": ""5d8e9a7b-9a5e-4b6b-bcac-435ddede71f5"", ""error"": null, ""extra"": {""metadata"": {""LANGSMITH_ENDPOINT"": ""https://api.smith.langchain.com"", ""LANGSMITH_PROJECT"": ""agentic-kie-evals"", ""LANGSMITH_TRACING"": ""true"", ""__ls_runner"": ""py_sdk_evaluate"", ""example_version"": ""2026-04-11T14:27:44.810791+00:00"", ""ls_example_dataset_split"": [""dev""], ""ls_example_partition"": ""dev-0"", ""ls_example_source"": ""kleister-nda"", ""ls_method"": ""traceable"", ""ls_run_depth"": 0, ""modality"": ""multimodal"", ""model_name"": ""claude"", ""num_repetitions"": 1, ""revision_id"": ""dc70dde"", ""strategy"": ""agentic""}, ""runtime"": {""langchain_core_version"": ""1.2.28"", ""langchain_version"": ""1.2.15"", ""library"": ""langsmith"", ""platform"": ""macOS-26.4-arm64-arm-64bit-Mach-O"", ""py_implementation"": ""CPython"", ""runtime"": ""python"", ""runtime_version"": ""3.13.12"", ""sdk"": ""langsmith-py"", ""sdk_version"": ""0.7.30""}}, ""run_type"": ""chain"", ""id"": ""019d7e3d-daf6-74d3-a457-d242f22e5ab5"", ""status"": ""success""}",success,,43.77352809906006,11533,0.037875,0.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,1.0
187a899a-4d50-5fd2-a9d9-5f7cb7b80af8,"{""document_id"": ""b6e2939084cbdb9da155803777f9ad78.pdf""}","{""term"": null, ""party"": [{""name"": ""Affiliated_Companies""}, {""name"": ""Michael_L._Mooney""}], ""jurisdiction"": ""Idaho"", ""effective_date"": ""2005-05-04""}",claude-standard-agentic-multimodal-71009b72,1,"{""_char_count"": 5116, ""_page_count"": 2, ""effective_date"": ""2005-05-04"", ""jurisdiction"": ""Idaho"", ""party"": [{""name"": ""Silver_Valley_Capital""}, {""name"": ""Sterling_Mining_Company""}, {""name"": ""Kimberly_Gold_Mines_Inc.""}, {""name"": ""Shoshone_Silver_Mining_Company""}, {""name"": ""Michael_L._Mooney""}], ""term"": null}","{""inputs"": {""document_id"": ""b6e2939084cbdb9da155803777f9ad78.pdf""}, ""outputs"": {""_char_count"": 5116, ""_page_count"": 2, ""effective_date"": ""2005-05-04"", ""jurisdiction"": ""Idaho"", ""party"": [{""name"": ""Silver_Valley_Capital""}, {""name"": ""Sterling_Mining_Company""}, {""name"": ""Kimberly_Gold_Mines_Inc.""}, {""name"": ""Shoshone_Silver_Mining_Company""}, {""name"": ""Michael_L._Mooney""}], ""term"": null}, ""session_id"": ""5d8e9a7b-9a5e-4b6b-bcac-435ddede71f5"", ""error"": null, ""extra"": {""metadata"": {""LANGSMITH_ENDPOINT"": ""https://api.smith.langchain.com"", ""LANGSMITH_PROJECT"": ""agentic-kie-evals"", ""LANGSMITH_TRACING"": ""true"", ""__ls_runner"": ""py_sdk_evaluate"", ""example_version"": ""2026-04-11T14:27:50.429277+00:00"", ""ls_example_dataset_split"": [""dev""], ""ls_example_partition"": ""dev-0"", ""ls_example_source"": ""kleister-nda"", ""ls_method"": ""traceable"", ""ls_run_depth"": 0, ""modality"": ""multimodal"", ""model_name"": ""claude"", ""num_repetitions"": 1, ""revision_id"": ""dc70dde"", ""strategy"": ""agentic""}, ""runtime"": {""langchain_core_version"": ""1.2.28"", ""langchain_version"": ""1.2.15"", ""library"": ""langsmith"", ""platform"": ""macOS-26.4-arm64-arm-64bit-Mach-O"", ""py_implementation"": ""CPython"", ""runtime"": ""python"", ""runtime_version"": ""3.13.12"", ""sdk"": ""langsmith-py"", ""sdk_version"": ""0.7.30""}}, ""run_type"": ""chain"", ""id"": ""019d7e30-324a-78f2-8779-53622b9f0480"", ""status"": ""success""}",success,,40.454784870147705,6377,0.022035,1.0,0.8214,1.0,0.2857,1.0,0.8214,1.0,0.2857,1.0
